voter_id,election_id,ballot_id,candidate_choice,timestamp,registration_hash,encrypted_vote,signature,blind_signature,zkp_proof,threshold_shares,ballot_status,is_verified,tally_share,audit_trail_hash,event_type,action_notes
8BABAJ0ZBW3V,2025E1,B03929,CandidateD,2025-09-20T10:50:00,reg_98r4n4mywmrdh74l,enc_ej5erh0ppjir562s,sig_vjcjv5vzkrmfxq4m,bsgn_7vardknnsjodleui,zkp_o3j3m71sokkz4b4u,"share_m5sas1ljf5texcva,share_k618evxg46z3m2rj,share_2jht4kwphtn11fxy",invalid,True,tally_15itsz9p6ixegwqr,0a466176fdef80d83578149d24b5d4bfe21559c70c6608434261e6a0ca2779ef,audit,Manual review
OQRSPAMNMEW5,2025E3,B03930,CandidateB,2025-09-20T10:02:00,reg_shl0wp4e041ou7yn,enc_02pf3c12nqvpmmi1,sig_iase8mz1m8ng78uk,bsgn_ym4a3dxkqvs3ups6,zkp_ka5s4t025fxd7g4j,"share_5yli40ylzoljygkb,share_ge7x7uhrr2tsem8v,share_9suk9ehddtno26s3",submitted,False,tally_a7a3whco2f51d1pn,973127fe82cb6165e6dfae1aa06ec8d730940b242c965c5f79df52c488b89020,audit,Manual review
P2DROZWC2SJW,2025E3,B03931,CandidateC,2025-09-20T16:18:00,reg_01z29zuwp4g19rcr,enc_9369kx3bwdttgdtk,sig_cwq9l88cihyarauq,bsgn_q6fz85lxryfe0ih4,zkp_cfx0gafoofvx9ml7,"share_gde2gfsokn7sryfe,share_mavqaejflbr3ny30,share_ltt8fghrw07j70an",submitted,True,tally_xtz4vocdbk1xkbj7,8970e77caf7916c3df407f4e46620e30ecbb6e0174bf8b9059a5ad5c2a45a82a,ballotsubmission,Manual review
1BYLR5IVKT2W,2025E3,B03932,CandidateB,2025-09-20T13:36:00,reg_qeou25anhz1zwmvo,enc_oxewqavsrp32s5xo,sig_1w4b21lqgskab67c,bsgn_xnrt58s48kifadgb,zkp_xuc9b572d94rai4p,"share_knnhxngqahw0wso9,share_yrsrtfta7j8foowe,share_w4gjac8o8atu99jl",created,False,tally_7fo47pz1bhpu8weo,0c1728834b98e78a9aaa719fd6c60b8f65ce17137ee605fbbbb0ab028b7cbb29,ballotsubmission,Late ballot
SHATTEIF7NYE,2025E3,B03933,CandidateB,2025-09-20T15:14:00,reg_yvt2ac2uzfz66kzx,enc_zsg9j0cji3cpvsa1,sig_qgs9501su3p0r9oi,bsgn_anaheg3w0ft6v9on,zkp_q7d9p4abc1r14gc6,"share_kfktk8sxbva9wmob,share_pezeqyx434yt40nl,share_xkrzfwntfiua16jj",submitted,False,tally_fz2dtjzolk1j6x2u,dc8daef1f724abc09f95bca052a2d59029c54e21750d3af42dc97722581f8892,registration,Late ballot
02NVXPQG3L0Q,2025E3,B03934,CandidateE,2025-09-20T09:10:00,reg_f5hmwyf5j9fofgmd,enc_io7b2rcmfvzecos5,sig_ycmfm0disjpilx55,bsgn_4oxi574sztz85u48,zkp_om6l7k0n568mnvxz,"share_ah1vpjt0y4ij73qb,share_k18nyairc5t1s9h8,share_894emnicw6saag8j",verified,False,tally_veyr5hvk8svs0wx6,1aad760abcb8fe25060b054e6a565cf03a3ea154677b064052fbc1b7df3d1f55,registration,OK
47B5J0MLH5I9,2025E1,B03935,CandidateB,2025-09-20T08:33:00,reg_1i9yqihm4fnjh76f,enc_mzl22nigdpo97s1w,sig_9lo66gymlie8inh3,bsgn_07hjln1b3ac3le87,zkp_tlyz70q8szzut7g3,"share_r73wzsqex8nt9izd,share_dy1wrvlubnoq8pny,share_xns53zrxt5pdaeh2",submitted,True,tally_nm91ouwzx7wf9abg,8ac6c0e462395bcbf6d413ccd5006c8f7e04db03e551c316aff99086601910d3,tally,Manual review
1YTJYWZNECFT,2025E2,B03936,CandidateE,2025-09-20T10:58:00,reg_yp7c3fkvcdia507i,enc_3x69quh01xg721v5,sig_ejchw971oj1sjv8c,bsgn_sxjmfikwcg4ixmk5,zkp_gwuml2qto3wmhefw,"share_1uojl9fnj7l52w58,share_dkahzqldqvwaw3jg,share_isemdlhywlnzxq0o",invalid,True,tally_qre5hk3hg8twua9o,9ae68b46eb574d5bcc0bc929ff16a8568ad73830e593c246da0f87b13cd7447f,tally,Late ballot
UXLWAR2SZ9XM,2025E2,B03937,CandidateB,2025-09-20T16:09:00,reg_z9tmesa552ter713,enc_dnnen51zioymolp6,sig_kagqj254ehkikrya,bsgn_k39q5y1wyxcq5xk9,zkp_at0qxo629csh2wiu,"share_1gpcfcx5fub4l9t1,share_siokn18aiqa0673y,share_l8tcvq77rsci2soi",invalid,False,tally_vbsbvfouj79pt1b0,0cb8a12f26d6de8207b1726ece2042fb4057e5bb2770a4d4ee116a903bcfce51,registration,OK
SZWYEX5WMMLU,2025E2,B03938,CandidateD,2025-09-20T11:36:00,reg_19doe3u3xh2wfupd,enc_0br8mq7zrn667wah,sig_t2cqvp3by8w2vv4j,bsgn_jjy2tydmcw1nkt13,zkp_82li4kzg5208oq0v,"share_rcfcqmakqs1gh0dv,share_t5od0pj0ypgqejsj,share_jdfa88kosmj1qf1t",verified,True,tally_99yun8xws03o063g,768a894d5d270006ee0878c9b81168afb6d15d082786c93ee4f86d8d3b931c57,verification,Late ballot
E81ER63MQTL2,2025E3,B03939,CandidateB,2025-09-20T16:11:00,reg_5fjhxti4t68o4wht,enc_9bg6e0u37113yu5l,sig_3g48jskg3o7bwjmq,bsgn_hpty516zgzmkx8fa,zkp_d1j0hlw2m00bcb3n,"share_2zbrm5mqfdj6okoc,share_4ayjm3p0331hav3s,share_yrs1r8jj6cpfs84r",created,True,tally_ah5c2w06pv9w68xx,4fe8a1007d60b54725922995d28e2c220175a12d972e37db8a2c0e48989e3d77,registration,OK
GRAGVR5YOOXS,2025E2,B03940,CandidateA,2025-09-20T17:30:00,reg_cuct93ec8mvn246v,enc_ked45cq9lo2tr41a,sig_nfnkqk7o1rxnr37n,bsgn_keb6w4krk0yiik9s,zkp_8dmspwoaygueqj70,"share_69x86j1rjiim7667,share_m35svwh53yp6vrqd,share_gn4a8tnmsi71y336",submitted,True,tally_2hxpqvvg7upept5o,5b655348d9b189ee6b42a66f1c0651517af7a3fdd365e08ee76736e2e0c31b12,audit,Manual review
T9MR0WP9PWP9,2025E2,B03941,CandidateC,2025-09-20T15:55:00,reg_utld0w1bw42peyre,enc_c27qgca2m32zy11v,sig_31jo4xkv9we3rhj8,bsgn_6twmq34f7fr90vnv,zkp_qfpl41f7j6yw51gs,"share_ll3ema2rc3hwvszg,share_vfuqj3rtwbd5lsso,share_1vdfmc8b6qez1xa7",verified,True,tally_cg2psx3dbig8fqgh,51dd226c92961afe24a3c05b304010132c6db5913296373bcb38713d96c09f3c,audit,Manual review
29XWAYPHYZOO,2025E2,B03942,CandidateE,2025-09-20T10:36:00,reg_wjlwgu5f23j95nqr,enc_b21ce8k4r58ryl4l,sig_m4txhuyrlafijikm,bsgn_gr9r0djbk6nn5el7,zkp_eftf9qjh76j3fm1p,"share_qwklda2z6da6azch,share_l1nq21mm82iiej0q,share_k7548q5fs5r53opr",created,True,tally_nvwwgkbvj1mvyqcw,59e8541183b72807f5e263700aa204b6f29b9e0c17a75f5f397e73442dd00da6,ballotsubmission,Late ballot
GIT6CIIPNC6A,2025E2,B03943,CandidateC,2025-09-20T12:28:00,reg_7j8x99f50oys576n,enc_sw9lfv3cz1mtpxfu,sig_gwu1g8o1psd3zl6h,bsgn_97a5twoyhz115i1c,zkp_m2ymeq0o1n6601qw,"share_098p3yww267h26dz,share_osfq9krq6a75b4s4,share_77466wllk9wwcsfn",submitted,True,tally_l2sgu8hfmsy7vmml,f5d9909b91547a32e40182a1c754d933614262bb0db61cae7b80de2cb07b9197,ballotsubmission,OK
3FLWNSST0YZ3,2025E3,B03944,CandidateA,2025-09-20T12:47:00,reg_yl5qk9g3g6powem9,enc_gsckx3imij6k6jz0,sig_rx4lagk587nj4sdd,bsgn_x36dv5z6nnti3pgi,zkp_esj4gmrnxisbfoqp,"share_6wfxzo4xo6n0ovzn,share_2dnql2uaaw7e1ojq,share_tj1x0g92ce4e7eys",submitted,False,tally_oswnylh9g7pxmptr,d0944764fb185ef7d550322af8f07ef38671cc921cb6dd2132cdba7c3d9ae739,registration,No issue
DMAV1R467BQG,2025E1,B03945,CandidateD,2025-09-20T14:05:00,reg_3gvlhf0l1drgvrnz,enc_os64qv8zmw209s54,sig_lypmclppdr3pdoxn,bsgn_q2lh5q21yv0s7kon,zkp_1bv5dlvwmk3rhxos,"share_cdyfxko6nn7f4ljw,share_9g3cr6utusjk97b2,share_uhafrvp6m4oa1phi",verified,False,tally_zxmavibmsmke5mdn,522873762667c306dbafd38ac4298597c3c2951a26446b882df83a3bcf15a397,audit,Manual review
F77ODE2B05IQ,2025E1,B03946,CandidateD,2025-09-20T09:49:00,reg_b84v0qyzquc0khew,enc_y1aoatzueu1hzfb8,sig_hy75vvt3kex0ih37,bsgn_7zegzybzeqk61rxg,zkp_d561zp0da9385stm,"share_xy3l8r0zf4jdw6my,share_jvmn86yn32szsims,share_n3cvfozo47kabtjo",submitted,False,tally_rec83vh1t3l83dxz,2b7876cd5441ab442f87b68b1133b23e0fa8518ac8c4f4396e5135f7781d39bf,audit,Manual review
ZSS3C086XZ6A,2025E2,B03947,CandidateD,2025-09-20T15:03:00,reg_bou1nj5167bj4tvv,enc_d5nk3ilp606all5l,sig_1z3r2ttn6qebc6ne,bsgn_mlsp5bf77do2layx,zkp_c0o38jegqqm83jq1,"share_w4i7kod40x8bw5gr,share_xasiylq99jk0a0t7,share_1be416sl7difo7bf",created,False,tally_pqpkavb39f5jl7qw,b0f78fd1e0f213393eabf555e70a701e52a7f09ea8f87f6e6715c87cbebf3f38,verification,No issue
NMPCJQMMCVRT,2025E3,B03948,CandidateC,2025-09-20T17:29:00,reg_q3b1y0v5rrofchzx,enc_fjpz216ebbybvghu,sig_2huqr2tjhjfekail,bsgn_77sfrb85saokhi99,zkp_aoxz5qfbvvaj4ykt,"share_t0o5dp711g0v8n9p,share_5n0k1b1kt41kg0vg,share_cs18ev7m4r6kxy53",verified,True,tally_xtks9o336526hrun,452021708a2f0a7b67a3f0f37fa730c3722bd3d52caed0c6988839322a9c5c77,registration,OK
XDXGOP7VSIKW,2025E1,B03949,CandidateD,2025-09-20T16:10:00,reg_acufcicqrql8arqj,enc_jsn6o8dfm07duywo,sig_98ap517bmzqv4dek,bsgn_twgbc3po14ahsbn6,zkp_wbxgje52eko7fjhh,"share_cd29k7ihdg4usnbr,share_0c9318qq88g5zsny,share_ock9ssjzi9tm05du",created,True,tally_ly9bc4u4f8xeutzb,a26181932bf0a70764b3e193411b25e5e98197e5c6c542f265f6502f700eaa9f,registration,Late ballot
EESC2HXWJ405,2025E2,B03950,CandidateA,2025-09-20T08:42:00,reg_tisk5gvug9wxks9t,enc_oddnqgmhjm1ghcf8,sig_7i07r6nzpc7mrar6,bsgn_dqt84qa8l0egnarw,zkp_1x1s7nryjf6f91ql,"share_ln2w464japcp6tvc,share_93ijsxevxudcwfr8,share_1f7h8i8ek4ihkfi7",created,False,tally_f1x1dm543fgag2wn,73c15896988f2323ace7cc4e20e863389a158cc647902a15bd471776c3d82a83,ballotsubmission,No issue
NBRJHW18TSEC,2025E3,B03951,CandidateD,2025-09-20T11:44:00,reg_89b2lc6bmghlnkha,enc_34lb6e209a0x2e9n,sig_6qhjydwfit6by1rk,bsgn_q6ovbryfxduxhgjg,zkp_e5k5r7kvpdu2geu9,"share_6di527weep6z2267,share_y23cxzjokkr9y8xk,share_fhqok6chp0kxa0ai",verified,False,tally_d1rp201mrm9idxhx,bb362253a76c0344f8189acae4e21d82bad0c0317839f5aa87271af83491c538,verification,OK
M7HDKCVB6X7A,2025E1,B03952,CandidateB,2025-09-20T09:51:00,reg_4d4bt2zetzzw6gd1,enc_msber6db19gwor4o,sig_hiufg75tzqeyhve2,bsgn_q5lcxza1b716dcs1,zkp_npcqinyam8j02pe2,"share_k6rwamilirbr0yuw,share_ibwx4mg19skmi889,share_6zyptf2tpddlz7te",invalid,False,tally_l8pwd5udpjkzz2tt,92c1a3511bbab89bc91113c03ba3d42426e9d925423f3bf06560868aed0b2591,ballotsubmission,OK
B3QPF5VWWHBI,2025E2,B03953,CandidateC,2025-09-20T10:39:00,reg_54nfczdkb17qdecm,enc_uxfiohzo8fe38cmv,sig_ahmrl8p815s1c2lv,bsgn_hjpdkxq50x6337dn,zkp_b31ax8vqp5lur77s,"share_rcggslye3wp35ck6,share_48qzwj396voaz65u,share_hw97wrycgqaw7wdt",verified,True,tally_bh23osns18vgn40h,504f17b3a4049d178cb81d16bcfa6d6420cf1a8edc6848554b3a7d0d1f9ddd1e,verification,No issue
2WK78FPJANA0,2025E1,B03954,CandidateE,2025-09-20T15:09:00,reg_lsmw947az8juow0i,enc_dsee23teqyq2fwd8,sig_jjz33ui8gxhv2irp,bsgn_mmcvyb6kao0lbkap,zkp_webse30n0xfmuwt7,"share_vcvg3x02ool9f0me,share_77itpeyf01gjca51,share_2wvexiw3seuv43hm",submitted,False,tally_s0w9z2wiav8y4qn7,30501fab9dcd5277bc712f55c691544c77c9828e681270da69f3ade245fc3132,audit,Late ballot
22QMVNM7FFVF,2025E1,B03955,CandidateB,2025-09-20T17:27:00,reg_49qzycb3v2fnhd6d,enc_mhh0svru4bnr2pza,sig_cm23uoa8b6cy2tr3,bsgn_qpmgm7ulxojuiand,zkp_i0o2mzhf8eirnkfp,"share_91hohdexhsaqz5yo,share_ra29t6fj0vsjsidz,share_0dzdnzs9ufmx5qk6",created,True,tally_ghfgv2x0hbd9aalp,c58ba0777874ed2fc44ab8f044780f64a548c98c08fe51fe0dbdae9fdd7f278e,tally,No issue
3R4ZZ7DS9ZG3,2025E3,B03956,CandidateE,2025-09-20T13:18:00,reg_mu65xn6ll2pcvdb4,enc_5811v4u9u4982ykk,sig_1wptmjkr5r0eskny,bsgn_h84zlxwxlrjwzkxm,zkp_1tks2bpkj4478x9n,"share_haxxyzhezkvhrv75,share_xa0l2irauelqe929,share_x076qg4d98f5vq90",invalid,True,tally_ejn83k8u9qwi0q6n,15aef5dcb566d8fe18371f3bf48fb209d1ce02d73d850077af773eed4012f6cf,verification,Manual review
6CT5TBCFMUEK,2025E2,B03957,CandidateB,2025-09-20T13:13:00,reg_tu8uar034ecxw6xx,enc_v14l95zr147cpfpt,sig_30oay1o1531zk81w,bsgn_wtff415jbn5qlh4d,zkp_lfdi3e7l6tr6fmjn,"share_b3xocczk3cqasds0,share_t9abdcp2hc2xuir6,share_99sfhcxlad6s7uw1",created,False,tally_ij6caoszdic5469d,9dbd201b957426029c74df5f64c48d57140b67ffad8529a0f1f7789c3b40ce3d,registration,Late ballot
0Q9THE98VNHP,2025E2,B03958,CandidateC,2025-09-20T15:37:00,reg_2cmc7t72x9mdhx6r,enc_3hwvuhgp4tpflgi0,sig_becv2b8imvy8v0ub,bsgn_yrsl441rzhbtjxui,zkp_f4pwy6i336nntefj,"share_v333gaos4s2k34mh,share_lbjyxj351v2kvfdy,share_r5r7rsp11rnluprw",submitted,False,tally_cbamnd0yup2tdd2w,a8ee8a0a60e8768ea8a4ea395e3d326b0a3598740005ac9117ae07308cad7783,ballotsubmission,Manual review
JHJKX2QLL7RD,2025E2,B03959,CandidateB,2025-09-20T11:27:00,reg_6k7dafajz1baosa6,enc_0qrfwthzvqdrpvcr,sig_fhets91mkcr5jrkz,bsgn_dozb764rkxxb4op3,zkp_gnugvpeonxdqdhw8,"share_3wd0kztre9tnk2t2,share_c52qaxpxiyh2oeje,share_sx3jmpuwzgb03ern",created,True,tally_4bklhunwwh1eghk3,2e1ce05b12abce475e7cf7775a05984205dadf1852c8272600092286c510eb54,ballotsubmission,No issue
275T999L97GP,2025E1,B03960,CandidateD,2025-09-20T17:13:00,reg_nb9kffvg8qcmxuzh,enc_9v8h3vfzbxe9h0ki,sig_mpdnhsbqmfeh3rzi,bsgn_foknkskh5ywq2f5u,zkp_qe0tht2k4n42kub9,"share_xliherntogr4g6zk,share_4rsptckm7ffhf31q,share_40km4n1hgbgt4cxm",submitted,False,tally_pfslvq4wtrc5eyfl,41788ec1a52501bd98786db1af36ce09b062732757765d173b790d1e7aaeda2d,ballotsubmission,OK
K8I2GQ50625W,2025E2,B03961,CandidateC,2025-09-20T12:05:00,reg_1t2a7072j6fcdc7p,enc_5zl75nqjcbwqplof,sig_shnjd5avqildkq8l,bsgn_df8r4buq8nrg475r,zkp_nfqlpm2ruwq836n1,"share_h8jfuejs8nijzgbk,share_bwmk762tdqgwab29,share_51m43o20irferq0n",verified,False,tally_iz5ulc4myyqw5n2a,2a8ef9ea818d8062edf43c8b939551f0b11a8e6fdf952acbe797e3a76c6d3998,tally,OK
3GZAAB5KQNEU,2025E2,B03962,CandidateE,2025-09-20T10:41:00,reg_nldmdlq560exktw6,enc_qtr22aelc364t59s,sig_s5po5whymzn1tc55,bsgn_i279j80sesqera2l,zkp_yprolcbhq9xpw1ut,"share_0zveaz3xle6zskef,share_bgcxuubftvlbw0e8,share_i777glbb045alhw2",invalid,False,tally_h6yfadawhtlbcqc0,6c93f0baa08ffb622b1d25cfa9883411047c8389a644cba80bad217657702268,registration,Late ballot
U62KRLE1ESQ9,2025E1,B03963,CandidateD,2025-09-20T11:33:00,reg_va8iqmz47lbk892l,enc_a71jhcid3pqjfgp4,sig_w9dlzlbm5s568bk3,bsgn_v6zqa6km5ltr2mzn,zkp_4gbb0cw2yqigkk4c,"share_c64bjw7woxc7fd9s,share_efvyxc9u4ceoqm6m,share_5no8u69f9ez9thxa",submitted,False,tally_6kn4p9zhhrjpcj3e,7edd743161323ef0861ee3d4fc9c54c17782e8263c739d229c4b2a5fc59aae20,verification,No issue
MKD5EVU8H9E1,2025E3,B03964,CandidateE,2025-09-20T16:32:00,reg_pkx3gfe5ezh29r46,enc_yy3jbd9v6q5c03k3,sig_fsay4noaptfq6rjl,bsgn_nn46l8j1n0krvf9m,zkp_8sk0nwpm8zpscxv1,"share_u1opirkkg955gl9t,share_y2sxa395yz0ni3lj,share_io2shog8bjlxb0zj",created,True,tally_kmfgpmf7bqgv755s,58b144d9ce5d69529c63647fe6c11a746948756c5c1343097477300c1a87039a,verification,No issue
9NA2TRE2WH12,2025E3,B03965,CandidateB,2025-09-20T08:15:00,reg_9ql9u6dwb1zzg4kq,enc_wvetfbjc605j80lc,sig_eniq35dq9mlwcmaj,bsgn_24aiiv864ak9rhm1,zkp_c1msfhmjx88h8rpa,"share_lgfmcv1pnbdy9jyb,share_qn14934sa9juhaox,share_w6wg3hgqqvhny5iz",verified,True,tally_uhktkepa6yv6e47y,538af9ed33fb586574763bd3ded24acf9b10fcd986865a2a28c599fda28066de,ballotsubmission,Manual review
KJ3TA2TJZYNY,2025E2,B03966,CandidateB,2025-09-20T16:27:00,reg_f8cl6pkcq369qm5y,enc_d6iw0rlcr12jo396,sig_ufa502j6tcv62boh,bsgn_fus6bbpibihlmqvm,zkp_vpa0elepwn17a5uq,"share_yvampe2clb6erck0,share_gi5k2yqjdl2eidpq,share_ty5lrqyra7t0yvrn",created,True,tally_bjmui1ca4ux8s8sb,505394924938dd6cc870ccb4b296d6071f3bb1a36df17626c932e28b4325bf25,audit,OK
37GTC1HMX55W,2025E3,B03967,CandidateE,2025-09-20T11:45:00,reg_m8s3iap90pafi7dq,enc_4v4bkdf10f5gkmts,sig_bl5qu91w2vl8xph1,bsgn_nuirslgqf5ll469j,zkp_qgjtnbsiysx6ovaj,"share_9aogt2f46qh5pbw2,share_z3jczut3ibxhf1ru,share_dj8t6t8h46o7i4xr",submitted,False,tally_3h7mlhdqz5mbw38e,31b04d32c530f5060b2d965892d3d39d2ff3059da2dc896485597e5f375e03da,verification,OK
5LXOBZ5GRC75,2025E1,B03968,CandidateA,2025-09-20T11:49:00,reg_3yxa82b8yv1xgs6e,enc_jrt088tjq1ybf3yj,sig_886semavakmwn2gn,bsgn_5syla7p33tdne7kr,zkp_by6efsvpcmx7bwu2,"share_j8nvplot99nspa76,share_s0cf4f33qyltuvfm,share_gr0am9453o3esjkr",invalid,True,tally_t8uersle8ch3h9vp,4d1f89a8d908592bafb75dd53e7441e5f975fa862ae8bc083e9cab4c7cb89df7,audit,Late ballot
L6LHGXS95JU9,2025E1,B03969,CandidateA,2025-09-20T13:32:00,reg_i6vjhsg4avf2tuht,enc_kvk8w7rxa3qydzoz,sig_pxnvd7l1gj7b2pjp,bsgn_9gs89nwnvl6iragv,zkp_hjzz6b0qrck71hc6,"share_6enqcrmqvi0dhu8r,share_z1kumgnlejoi57el,share_92xzwvwfrva10xpe",verified,True,tally_2z4os5m2m4n888cp,f05aa81d08fc308006ca5726e9b967dc1af1cf3b35833d5e9c8da224569ad4d2,tally,OK
82Q2W57WWFVE,2025E3,B03970,CandidateB,2025-09-20T14:46:00,reg_94xvncm16y3sk994,enc_nnkpb0hxb5r1e9gk,sig_cj1dt96kjbkt04ui,bsgn_daoi307h434ebru4,zkp_xm1a8axr9b6a37gh,"share_o357sw1f2ufnik00,share_5r8yz6hj5f4c8gqt,share_f9xcfo34p80ykmoe",invalid,False,tally_s6apu8aupfc4y85l,39cc5f6ac596d476d251ce2dce9964b3375beb23b34ae958c2b883d09ebaf582,tally,OK
8SBKOVBW7P32,2025E2,B03971,CandidateE,2025-09-20T13:52:00,reg_03zy7rz92popk2fq,enc_tcveifzq5mgtv0nn,sig_n7m8qko6s69jp23x,bsgn_n7jt85x9mo6onrwe,zkp_za2105yq9u3hz1fm,"share_dnbakoym1o9j4l40,share_9neieb8bazz3kgb7,share_o3ld9iz6e09jyoz3",created,True,tally_boo1fsfwcbhwqysg,4dc75d1fbc4110d4812847d812c1d0d18d0a3c78e233e57a345b33bf98571ad6,registration,Late ballot
WKV8NWO9ZAT6,2025E1,B03972,CandidateB,2025-09-20T10:06:00,reg_2sp8rzvtgunrlc6l,enc_k6bmqwb6r4dfgwey,sig_o7lzn7t701vprfi8,bsgn_jv8z9sxad0jbhso3,zkp_3uy71vfk5heh1sc0,"share_mnqfdf5k8uz6qx4v,share_smcftkelqjqujhsf,share_u8zvu1cg6rrsprxg",submitted,True,tally_3e6yr28zbmyrb208,79e44682aa0124b2b06c68bb3c4fec9aa57aa5c497e03ff99b1cb7a5b669ea6e,tally,No issue
ZLZSQC73LBF0,2025E3,B03973,CandidateE,2025-09-20T15:39:00,reg_nag6ibp46183cj20,enc_6xjrzuxdx49jz6cz,sig_87e5ntaz0ocga9jo,bsgn_csuaom7i4fqk6efu,zkp_bega119pkrvhh4tp,"share_pzlwlbpxofcb77kt,share_6r4v80y5lif3hsyf,share_njkddggn94t1cq1m",verified,True,tally_6ajc05haw3g54pbe,a4952b446e63d36c3d649fb3b604a83dbd7f7f3ccee4378dc38bbd550bd3688d,ballotsubmission,Late ballot
UVHVVPIG3JDO,2025E1,B03974,CandidateE,2025-09-20T09:11:00,reg_58v1c8nhn3odlszg,enc_auhyucs1dma8uh5f,sig_8muy4rny0nytrme7,bsgn_w9sodgdayo5vuno5,zkp_9rc0sre62z8b7bd4,"share_sz8d7faa4iaei9gn,share_2gktmhlc2n4z2lf0,share_s6dp88exlwwnh5xt",created,True,tally_8qzku001ikci6ba7,21780cccf997e0875a6e7f69c0ffd1a47fe188bbb188eccf390ffde64c85e1e9,registration,Late ballot
YMIR51OGW6SH,2025E1,B03975,CandidateD,2025-09-20T12:53:00,reg_h3kiy10vx97qrljt,enc_7hu8hy6xzyqxmk5c,sig_nhwzlflpf7c3c5dm,bsgn_aoaeaib6kdc9d84m,zkp_kv7458ra5oas0xgz,"share_yjvj9wiffspfy773,share_b0isc73qbvmwf53b,share_bqitaxa5xdkkvikl",invalid,False,tally_607zk8ycxv72x1ho,7018f81749132672be319a2ed27f86309730e6621e7d6ac5002d454af4300dd0,ballotsubmission,Late ballot
Q1V7E6LBJEC1,2025E1,B03976,CandidateD,2025-09-20T15:22:00,reg_ad3kecv9vo1nwbb9,enc_4j4rba00qgyyaz3v,sig_am7e26ssnsbj2dtg,bsgn_tgkqbpxe6fivsrqa,zkp_em1j8g4wn74f2ku7,"share_qlsi5bo25v6rhc50,share_uuhgzmpj7qcst75r,share_9itdf3d8rt6c5gl2",submitted,True,tally_klv4o34nvwfqzoub,adc9f7a02db9f6065c7a343eb5cb1788c11d4a1c6554f666a76b51fe1a63e0c6,verification,OK
JV7GOENR25I8,2025E1,B03977,CandidateC,2025-09-20T14:45:00,reg_hlserzc2xkrq4mhz,enc_504jj3xlsi90kcyn,sig_qsk7rrkmuuseagki,bsgn_cdrtou82no65atnk,zkp_sruf69bojabdxop0,"share_7hxqyoyowwdmak2c,share_fji6hbjre4senh0m,share_ks52q4ux2lyehft4",created,True,tally_l3mmiyg7070rg2dw,a21064cffffe5d42d2e482792b3d9b9e240f9b348627eeab00beac7e15eecf77,ballotsubmission,No issue
V5GQF14RXXML,2025E3,B03978,CandidateB,2025-09-20T12:36:00,reg_bkiv88aj27djgive,enc_3sg00nhg7gka1j0a,sig_nt753u9lin07rwhc,bsgn_mabsvpmnhezi9pb2,zkp_f6m17wvgh8204xtn,"share_ujqhrcsol4tyj14s,share_wf144u773rorzctw,share_ufyyluppkuq35o3t",submitted,False,tally_egd75vd547l526kz,ebadf3a9e04b3c0ca3568420b6f1887bc11c238d61f7c9e7b4bc04feda1e42d3,audit,Late ballot
1LTDN8EAA40Z,2025E2,B03979,CandidateE,2025-09-20T17:33:00,reg_jux2egm6pacrl6yk,enc_ji9y8n73irq4hx35,sig_0ugdbm5wclgodi2y,bsgn_h393hg710h7zl81e,zkp_piof0qn2806jjuyz,"share_uy04wkz0k18g48g5,share_urjmbt6xbbn1h0y8,share_ung5xp0h9a42nti0",created,False,tally_yctlkfbq06bpq0wk,39b420adc05bef2053f934c02a87850e5481a53b10e44f264aa076d51a4081d5,audit,Manual review
EC0YRUM3U31N,2025E3,B03980,CandidateA,2025-09-20T10:22:00,reg_yqjpeodczkntpl4g,enc_mqejtckukc2jbkvv,sig_y8mr4o5zqmaufiny,bsgn_vuol4ijxc4bqb7i2,zkp_vqpb7mg0hqwltzwt,"share_1ncxmt2npjcknzer,share_kmmguvtw6ghqbcv1,share_qamocchoo4egmr9p",created,True,tally_fyc4ojcx99sjknn9,54138d3ad3818e551d2409c65b563ec521adc07458a014386c3330ff2597f5ac,verification,No issue
GLC27TQODJN1,2025E2,B03981,CandidateC,2025-09-20T10:23:00,reg_aj1l4vmgxm4l65c8,enc_9e1pnhvm23sfnvek,sig_k7q0ujjbqw1ez4jh,bsgn_7q9slkjk7iho8d2n,zkp_k1x9n6b7ptx7abea,"share_24j32a5wholaphp7,share_blkswzen17d8i38o,share_kxi9yvpua647xcp9",verified,True,tally_6kljc97g83t1bodl,68cf3dc248adb8f0fca2fb586fc75562b892c579390a87c8e2716eb6efe5b08d,ballotsubmission,Late ballot
FNEDMSCCYDBM,2025E1,B03982,CandidateB,2025-09-20T14:40:00,reg_tpcg6igi0z7ln621,enc_mf5aer08q7hzotca,sig_499ek4afnd14er7o,bsgn_s65bl4kb5iqi1u5h,zkp_sw0hfd6pllxxxwdh,"share_qt3vuucrovttnwn2,share_965audsby77x2h5v,share_u6qxzpgaks65xgkm",submitted,False,tally_2qrz6u7gvgelmq42,3c063652f6fc38a5cb9785f4ca7c404158298ad6385f13bab61ae6e433f980b5,audit,OK
